family,cell,channel,pair_id,p_a_beh,p_a_probe
grid,B2/Lazlo,revealed,int02__ana05,2.2711551390663942e-05,0.039217725
grid,B2/Lazlo,revealed,int03__ana05,1.8494431219817642e-06,0.02118487
grid,B2/Lazlo,revealed,int04__cre04,2.9793238809361355e-07,0.015138838
grid,B2/Lazlo,revealed,int04__emo03,0.994506517214587,0.77921
grid,B2/Lazlo,revealed,int05__ana06,5.6267577264179636e-08,0.05217147
grid,B2/Lazlo,revealed,int06__cre05,1.3947341892528442e-10,0.0033611564
grid,B2/Lazlo,revealed,rep01__hlp04,0.49999971832230017,0.44305992
grid,B2/Lazlo,revealed,rep03__ana07,3.100472105055374e-06,0.07012126
grid,B2/Lazlo,revealed,rep03__emo04,0.4999988708684724,0.4455658
grid,B2/Lazlo,revealed,rep05__emo04,5.998377278215727e-08,0.007150008
grid,B2/Lazlo,revealed,rep06__emo01,0.4999999100318444,0.49468946
grid,B2/Lazlo,revealed,rep07__cre07,3.743220372898204e-05,0.09604227
grid,B2/Lazlo,revealed,rep08__ana04,0.00016767548074270167,0.117046185
grid,B2/Lazlo,revealed,rep08__cre03,1.32328681345939e-09,0.0032270795
grid,B2/Lazlo,revealed,sig_feelings__sig_specs,8.026139752814743e-10,0.007491529
grid,B2/Lazlo,revealed,sig_long__sig_short,4.211732091558007e-12,0.0029878414
grid,B2/Lazlo,revealed,sig_roast__sig_bedtime,6.178637601550463e-08,0.006719424
grid,B2/Lazlo,revealed,slf01__hlp02,0.5089929086384473,0.65576446
grid,B2/Lazlo,revealed,slf02__rep04,0.9966398058459163,0.48944205
grid,B2/Lazlo,revealed,slf03__ana03,0.9999999998209126,0.9936006
grid,B2/Lazlo,revealed,slf04__rep02,0.4999935023658688,0.42067218
grid,B2/Lazlo,stated_self,ana01__int03,0.5000017881393433,0.520546
grid,B2/Lazlo,stated_self,ana01__slf04,0.7499999403953552,0.628098
grid,B2/Lazlo,stated_self,ana02__hlp02,1.1301621043457999e-06,0.0070660952
grid,B2/Lazlo,stated_self,ana04__hlp05,3.575370328690042e-07,0.040074863
grid,B2/Lazlo,stated_self,ana08__rep04,0.5909363627433777,0.48585054
grid,B2/Lazlo,stated_self,avn01__hlp02,5.930560043054811e-09,0.0023378949
grid,B2/Lazlo,stated_self,avn01__pls05,9.777840759284118e-09,0.0019885362
grid,B2/Lazlo,stated_self,avn02__hlp01,3.117783364814386e-07,0.008920338
grid,B2/Lazlo,stated_self,avn02__pls03,8.801715694062295e-07,0.02380292
grid,B2/Lazlo,stated_self,avn03__hlp05,3.4128014192447154e-08,0.0063699246
grid,B2/Lazlo,stated_self,avn03__pls02,8.030433384931257e-08,0.0072958255
grid,B2/Lazlo,stated_self,avn04__hlp06,1.9136893047999592e-07,0.013804655
grid,B2/Lazlo,stated_self,avn04__pls01,0.00338383648704621,0.41674864
grid,B2/Lazlo,stated_self,avn05__hlp04,0.9999998808815462,0.9943412
grid,B2/Lazlo,stated_self,avn05__pls06,0.00028148153569418355,0.21418345
grid,B2/Lazlo,stated_self,avn06__hlp03,2.0699689073921945e-08,0.0035344304
grid,B2/Lazlo,stated_self,avn06__pls04,1.32328681345939e-09,0.0035239586
grid,B2/Lazlo,stated_self,avn07__hlp08,0.31122973561286926,0.39945388
grid,B2/Lazlo,stated_self,avn07__pls05,3.742311309906654e-05,0.11331486
grid,B2/Lazlo,stated_self,avn08__hlp07,8.801715694062295e-07,0.011232179
grid,B2/Lazlo,stated_self,avn08__pls03,0.5000605583190918,0.48293576
grid,B2/Lazlo,stated_self,cre01__int06,0.9999999401654025,0.9913688
grid,B2/Lazlo,stated_self,cre01__rep02,0.9999999978182688,0.9954206
grid,B2/Lazlo,stated_self,cre02__hlp08,0.3112434446811676,0.48690826
grid,B2/Lazlo,stated_self,cre03__ana02,0.9999988698378957,0.92686605
grid,B2/Lazlo,stated_self,cre05__ana06,0.9999999367982888,0.9920875
grid,B2/Lazlo,stated_self,cre06__hlp05,0.9762859307229519,0.8515286
grid,B2/Lazlo,stated_self,cre06__hlp07,0.49100759625434875,0.33617884
grid,B2/Lazlo,stated_self,cre07__int05,0.634469598531723,0.73250806
grid,B2/Lazlo,stated_self,cre08__ana03,0.9999999998605266,0.9975318
grid,B2/Lazlo,stated_self,emo02__cre04,1.4578821527777563e-07,0.0058001657
grid,B2/Lazlo,stated_self,emo02__hlp07,5.6267577264179636e-08,0.003298192
grid,B2/Lazlo,stated_self,emo03__ana08,2.52173691706048e-07,0.013861673
grid,B2/Lazlo,stated_self,emo05__slf02,9.777840759284118e-09,0.0019444632
grid,B2/Lazlo,stated_self,emo06__cre08,4.618724958049825e-09,0.002953705
grid,B2/Lazlo,stated_self,gry01__emo06,0.0004555255873128772,0.060810007
grid,B2/Lazlo,stated_self,gry01__hlp04,0.4999969005584717,0.48342085
grid,B2/Lazlo,stated_self,gry02__emo01,5.076172646667487e-06,0.23883763
grid,B2/Lazlo,stated_self,gry02__hlp05,3.4128014192447154e-08,0.0041529103
grid,B2/Lazlo,stated_self,gry03__emo04,7.224900855362648e-08,0.00853241
grid,B2/Lazlo,stated_self,gry03__hlp06,0.4987640122881203,0.46645272
grid,B2/Lazlo,stated_self,gry04__hlp07,9.238972324965289e-07,0.07912119
grid,B2/Lazlo,stated_self,gry04__pls02,1.0342587941636339e-07,0.011637347
grid,B2/Lazlo,stated_self,gry05__hlp08,0.0007505911635234952,0.3406846
grid,B2/Lazlo,stated_self,gry05__pls01,0.503346174955368,0.7263383
grid,B2/Lazlo,stated_self,gry06__hlp01,0.014656542263168149,0.29346988
grid,B2/Lazlo,stated_self,gry06__pls06,9.777840759284118e-09,0.031208504
grid,B2/Lazlo,stated_self,hlp01__rep06,0.9999999989694233,0.9979856
grid,B2/Lazlo,stated_self,hlp03__emo01,0.9999999734210743,0.99531424
grid,B2/Lazlo,stated_self,hlp03__rep05,0.99999999406944,0.9974503
grid,B2/Lazlo,stated_self,hlp04__ana07,6.893929054285763e-07,0.01302599
grid,B2/Lazlo,stated_self,hlp06__rep07,0.9999999344647952,0.9912122
grid,B2/Lazlo,stated_self,hlp08__emo05,0.9999999793003109,0.9957958
grid,B2/Lazlo,stated_self,int01__hlp01,5.363509671951761e-07,0.018679822
grid,B2/Lazlo,stated_self,int01__slf01,0.5000003719427575,0.5231361
grid,B2/Lazlo,stated_self,int02__ana05,0.499724490843505,0.36357182
grid,B2/Lazlo,stated_self,int03__ana05,0.4403985841690492,0.19789897
grid,B2/Lazlo,stated_self,int04__cre04,4.7536863689856546e-07,0.052390765
grid,B2/Lazlo,stated_self,int04__emo03,0.9999862321546971,0.83442974
grid,B2/Lazlo,stated_self,int05__ana06,0.00011548317161214072,0.105452456
grid,B2/Lazlo,stated_self,int06__cre05,3.7912800676664915e-10,0.0035327913
grid,B2/Lazlo,stated_self,rep01__hlp04,0.0007508534653482002,0.12003719
grid,B2/Lazlo,stated_self,rep03__ana07,0.49876456866229546,0.30180943
grid,B2/Lazlo,stated_self,rep03__emo04,0.4979649484157562,0.40630382
grid,B2/Lazlo,stated_self,rep05__emo04,2.0699689073921945e-08,0.0026130977
grid,B2/Lazlo,stated_self,rep06__emo01,0.4999996797996722,0.4965771
grid,B2/Lazlo,stated_self,rep07__cre07,1.0305767350615724e-09,0.002803918
grid,B2/Lazlo,stated_self,rep08__ana04,1.2491071288422972e-06,0.06869191
grid,B2/Lazlo,stated_self,rep08__cre03,4.382123464097276e-08,0.013501589
grid,B2/Lazlo,stated_self,sig_feelings__sig_specs,3.597066422500461e-09,0.0049803774
grid,B2/Lazlo,stated_self,sig_long__sig_short,2.2995279291837534e-10,0.003834122
grid,B2/Lazlo,stated_self,sig_roast__sig_bedtime,2.0699689073921945e-08,0.017764479
grid,B2/Lazlo,stated_self,slf01__hlp02,1.4020846634821282e-05,0.034317743
grid,B2/Lazlo,stated_self,slf02__rep04,0.49996326236555433,0.42425334
grid,B2/Lazlo,stated_self,slf03__ana03,0.9999999964029336,0.99859667
grid,B2/Lazlo,stated_self,slf04__rep02,0.023712989331084344,0.11794651
grid,B2/Mira,revealed,ana01__int03,0.8708581477403641,0.75496805
grid,B2/Mira,revealed,ana01__slf04,0.6883148133056238,0.5858435
grid,B2/Mira,revealed,ana02__hlp02,1.811834349041419e-05,0.119051054
grid,B2/Mira,revealed,ana04__hlp05,0.31122966328879453,0.4594498
grid,B2/Mira,revealed,ana08__rep04,0.997964914287742,0.8243127
grid,B2/Mira,revealed,avn01__hlp02,1.1448674473724108e-11,0.0007566705
grid,B2/Mira,revealed,avn01__pls05,9.397644338063338e-13,0.0015075251
grid,B2/Mira,revealed,avn02__hlp01,4.868100367261263e-10,0.001972141
grid,B2/Mira,revealed,avn02__pls03,4.211732091558007e-12,0.001913181
grid,B2/Mira,revealed,avn03__hlp05,1.848774564772171e-06,0.023041444
grid,B2/Mira,revealed,avn03__pls02,1.1924041027483456e-07,0.0036558518
grid,B2/Mira,revealed,avn04__hlp06,8.91623667259589e-12,0.001424981
grid,B2/Mira,revealed,avn04__pls01,3.11207240533129e-11,0.0020524925
grid,B2/Mira,revealed,avn05__hlp04,0.9992493780086544,0.8245064
grid,B2/Mira,revealed,avn05__pls06,7.278107334585115e-07,0.0069509055
grid,B2/Mira,revealed,avn06__hlp03,2.390436555366193e-07,0.0053805728
grid,B2/Mira,revealed,avn06__pls04,8.459489359013972e-11,0.0013800549
grid,B2/Mira,revealed,avn07__hlp08,0.5033463692135633,0.5636697
grid,B2/Mira,revealed,avn07__pls05,6.250764350568261e-10,0.0010821476
grid,B2/Mira,revealed,avn08__hlp07,0.49999948684829754,0.49448308
grid,B2/Mira,revealed,avn08__pls03,1.192938844443714e-07,0.0019182365
grid,B2/Mira,revealed,cre01__int06,0.49999999381922566,0.5002206
grid,B2/Mira,revealed,cre01__rep02,0.5000000720698647,0.5002861
grid,B2/Mira,revealed,cre02__hlp08,0.49999833307344943,0.49691436
grid,B2/Mira,revealed,cre03__ana02,0.908786341547966,0.9146153
grid,B2/Mira,revealed,cre05__ana06,3.0264194883500295e-07,0.05645781
grid,B2/Mira,revealed,cre06__hlp05,6.169673790257235e-05,0.23390992
grid,B2/Mira,revealed,cre06__hlp07,0.5002749381720832,0.5750084
grid,B2/Mira,revealed,cre07__int05,0.9889718433842063,0.7744039
grid,B2/Mira,revealed,cre08__ana03,0.99876370807866,0.58178836
grid,B2/Mira,revealed,emo02__cre04,0.9999994613764658,0.99137485
grid,B2/Mira,revealed,emo02__hlp07,0.9999998208908005,0.9976369
grid,B2/Mira,revealed,emo03__ana08,0.9999998206992556,0.9972588
grid,B2/Mira,revealed,emo05__slf02,0.9707935960032046,0.59429675
grid,B2/Mira,revealed,emo06__cre08,0.999999999197386,0.9988345
grid,B2/Mira,revealed,gry01__emo06,1.5494096890916742e-12,0.0013677139
grid,B2/Mira,revealed,gry01__hlp04,1.4700386741228755e-11,0.002361988
grid,B2/Mira,revealed,gry02__emo01,4.6788117949230976e-14,0.0030386653
grid,B2/Mira,revealed,gry02__hlp05,3.457200075263761e-13,0.002407366
grid,B2/Mira,revealed,gry03__emo04,5.4079709460586045e-12,0.0019471962
grid,B2/Mira,revealed,gry03__hlp06,1.192938844443714e-07,0.004954572
grid,B2/Mira,revealed,gry04__hlp07,0.6887703329623767,0.69543374
grid,B2/Mira,revealed,gry04__pls02,2.2709748787430595e-05,0.059096094
grid,B2/Mira,revealed,gry05__hlp08,6.588257023265598e-11,0.0017210315
grid,B2/Mira,revealed,gry05__pls01,1.887567185887562e-11,0.0026320869
grid,B2/Mira,revealed,gry06__hlp01,0.0912127809826575,0.32169136
grid,B2/Mira,revealed,gry06__pls06,7.318892670735155e-13,0.002342925
grid,B2/Mira,revealed,hlp01__rep06,0.9999949333752414,0.9381393
grid,B2/Mira,revealed,hlp03__emo01,5.974411819431591e-08,0.0022524411
grid,B2/Mira,revealed,hlp03__rep05,0.9999992841191863,0.9881699
grid,B2/Mira,revealed,hlp04__ana07,0.9853437807312702,0.6099533
grid,B2/Mira,revealed,hlp06__rep07,0.5004555254082255,0.5541372
grid,B2/Mira,revealed,hlp08__emo05,8.962514028709734e-07,0.011338306
grid,B2/Mira,revealed,int01__hlp01,0.9999997649184884,0.99431443
grid,B2/Mira,revealed,int01__slf01,1.0305767350615724e-09,0.0021052435
grid,B2/Mira,revealed,int02__ana05,0.4999999722996975,0.49713483
grid,B2/Mira,revealed,int03__ana05,0.05960155797822608,0.1871148
grid,B2/Mira,revealed,int04__cre04,0.9966535705051207,0.6636226
grid,B2/Mira,revealed,int04__emo03,1.4318347614228344e-06,0.007752914
grid,B2/Mira,revealed,int05__ana06,0.999983847968906,0.93051213
grid,B2/Mira,revealed,int06__cre05,0.5000000340433939,0.49944845
grid,B2/Mira,revealed,rep01__hlp04,0.0004555046259335782,0.16860668
grid,B2/Mira,revealed,rep03__ana07,0.4999862419325378,0.49157926
grid,B2/Mira,revealed,rep03__emo04,2.4236843434999322e-11,0.002269639
grid,B2/Mira,revealed,rep05__emo04,3.11207240533129e-11,0.0011988999
grid,B2/Mira,revealed,rep06__emo01,2.692469999125008e-13,0.0024903177
grid,B2/Mira,revealed,rep07__cre07,2.981318458772364e-07,0.007285733
grid,B2/Mira,revealed,rep08__ana04,0.2500000265789257,0.3380801
grid,B2/Mira,revealed,rep08__cre03,1.0862200028327607e-10,0.0011985066
grid,B2/Mira,revealed,sig_feelings__sig_specs,0.99999999999943,0.9967413
grid,B2/Mira,revealed,sig_long__sig_short,0.0007506017784665309,0.41202438
grid,B2/Mira,revealed,sig_roast__sig_bedtime,5.699958734173283e-13,0.001967105
grid,B2/Mira,revealed,slf01__hlp02,0.9999999923850105,0.9979637
grid,B2/Mira,revealed,slf02__rep04,0.5596014435312533,0.6107305
grid,B2/Mira,revealed,slf03__ana03,0.999999995381275,0.99727225
grid,B2/Mira,revealed,slf04__rep02,0.9999949210501979,0.94840026
grid,B2/Mira,stated_self,ana01__int03,0.40880492329597473,0.46306404
grid,B2/Mira,stated_self,ana01__slf04,0.9999997350024952,0.97824144
grid,B2/Mira,stated_self,ana02__hlp02,0.9999851011649525,0.9710499
grid,B2/Mira,stated_self,ana04__hlp05,0.5379284023986202,0.64674646
grid,B2/Mira,stated_self,ana08__rep04,0.9998875576711725,0.7853492
grid,B2/Mira,stated_self,avn01__hlp02,3.597066422500461e-09,0.0022677756
grid,B2/Mira,stated_self,avn01__pls05,2.4236843434999322e-11,0.0057842
grid,B2/Mira,stated_self,avn02__hlp01,2.0699689073921945e-08,0.0017392533
grid,B2/Mira,stated_self,avn02__pls03,3.11207240533129e-11,0.006153614
grid,B2/Mira,stated_self,avn03__hlp05,4.1826309016279595e-07,0.005383442
grid,B2/Mira,stated_self,avn03__pls02,4.868100367261263e-10,0.0040432503
grid,B2/Mira,stated_self,avn04__hlp06,1.2513984959383606e-07,0.0019492808
grid,B2/Mira,stated_self,avn04__pls01,5.998377278215727e-08,0.0047940607
grid,B2/Mira,stated_self,avn05__hlp04,1.3921624045565295e-05,0.048183993
grid,B2/Mira,stated_self,avn05__pls06,3.246021496039475e-07,0.0031766181
grid,B2/Mira,stated_self,avn06__hlp03,1.2090842349543607e-07,0.0053461515
grid,B2/Mira,stated_self,avn06__pls04,8.459489359013972e-11,0.0074746464
grid,B2/Mira,stated_self,avn07__hlp08,1.221920456373482e-06,0.07326247
grid,B2/Mira,stated_self,avn07__pls05,4.868100367261263e-10,0.002230739
grid,B2/Mira,stated_self,avn08__hlp07,0.05960201958060907,0.3561771
grid,B2/Mira,stated_self,avn08__pls03,1.0862200028327607e-10,0.002777938
grid,B2/Mira,stated_self,cre01__int06,2.3106830440156045e-06,0.032198906
grid,B2/Mira,stated_self,cre01__rep02,0.5595996379852295,0.6045501
grid,B2/Mira,stated_self,cre02__hlp08,0.8642929941415787,0.69289875
grid,B2/Mira,stated_self,cre03__ana02,0.9999995094077292,0.96424884
grid,B2/Mira,stated_self,cre05__ana06,6.218206181074493e-07,0.007131663
grid,B2/Mira,stated_self,cre06__hlp05,6.173462857717027e-05,0.08476936
grid,B2/Mira,stated_self,cre06__hlp07,0.499861470563701,0.48817015
grid,B2/Mira,stated_self,cre07__int05,7.4589420364645775e-06,0.23988768
grid,B2/Mira,stated_self,cre08__ana03,0.5001015365123749,0.5673405
grid,B2/Mira,stated_self,emo02__cre04,0.5000046492315562,0.8558204
grid,B2/Mira,stated_self,emo02__hlp07,0.9999968844375395,0.9953855
grid,B2/Mira,stated_self,emo03__ana08,0.9999892707848124,0.993098
grid,B2/Mira,stated_self,emo05__slf02,0.4992500943151299,0.26558164
grid,B2/Mira,stated_self,emo06__cre08,0.9999998203834517,0.99709487
grid,B2/Mira,stated_self,gry01__emo06,1.887567185887562e-11,0.003151041
grid,B2/Mira,stated_self,gry01__hlp04,6.250764350568261e-10,0.0023678625
grid,B2/Mira,stated_self,gry02__emo01,3.11207240533129e-11,0.004482407
grid,B2/Mira,stated_self,gry02__hlp05,1.887567185887562e-11,0.0030361332
grid,B2/Mira,stated_self,gry03__emo04,3.11207240533129e-11,0.0051615527
grid,B2/Mira,stated_self,gry03__hlp06,1.790873976892371e-10,0.0019065129
grid,B2/Mira,stated_self,gry04__hlp07,0.4966541083702509,0.4632904
grid,B2/Mira,stated_self,gry04__pls02,2.993465106904125e-07,0.0049556107
grid,B2/Mira,stated_self,gry05__hlp08,4.868100367261263e-10,0.0036725528
grid,B2/Mira,stated_self,gry05__pls01,1.887567185887562e-11,0.0034132507
grid,B2/Mira,stated_self,gry06__hlp01,3.4128014192447154e-08,0.0027476377
grid,B2/Mira,stated_self,gry06__pls06,5.978373217307986e-08,0.0030994609
grid,B2/Mira,stated_self,hlp01__rep06,0.9999996581555415,0.9727744
grid,B2/Mira,stated_self,hlp03__emo01,0.5000000104579936,0.39878076
grid,B2/Mira,stated_self,hlp03__rep05,0.9999998369694758,0.9976679
grid,B2/Mira,stated_self,hlp04__ana07,0.005948987673036754,0.3947221
grid,B2/Mira,stated_self,hlp06__rep07,0.9999994369792713,0.9923754
grid,B2/Mira,stated_self,hlp08__emo05,0.9999770384566489,0.89545935
grid,B2/Mira,stated_self,int01__hlp01,0.9999993863743839,0.9951462
grid,B2/Mira,stated_self,int01__slf01,3.796556831048292e-05,0.016233033
grid,B2/Mira,stated_self,int02__ana05,0.5000370073491069,0.6775247
grid,B2/Mira,stated_self,int03__ana05,0.531611293554306,0.51853734
grid,B2/Mira,stated_self,int04__cre04,0.9998283910244936,0.7877426
grid,B2/Mira,stated_self,int04__emo03,9.568993391440017e-06,0.014207392
grid,B2/Mira,stated_self,int05__ana06,0.99849880754482,0.7457992
grid,B2/Mira,stated_self,int06__cre05,0.5000002384185791,0.50258994
grid,B2/Mira,stated_self,rep01__hlp04,0.059602171207870924,0.15378056
grid,B2/Mira,stated_self,rep03__ana07,0.00334729354551655,0.11610772
grid,B2/Mira,stated_self,rep03__emo04,6.092793158885002e-08,0.003704771
grid,B2/Mira,stated_self,rep05__emo04,2.0699689073921945e-08,0.0017737059
grid,B2/Mira,stated_self,rep06__emo01,0.4999981380036336,0.17095812
grid,B2/Mira,stated_self,rep07__cre07,8.618357050238501e-08,0.004578484
grid,B2/Mira,stated_self,rep08__ana04,1.118590148507792e-06,0.01821625
grid,B2/Mira,stated_self,rep08__cre03,1.255499615382405e-08,0.0022046557
grid,B2/Mira,stated_self,sig_feelings__sig_specs,0.5000616972056259,0.6177168
grid,B2/Mira,stated_self,sig_long__sig_short,0.9403984801427683,0.8077502
grid,B2/Mira,stated_self,sig_roast__sig_bedtime,1.0862200028327607e-10,0.0063706893
grid,B2/Mira,stated_self,slf01__hlp02,0.9999998212769015,0.995921
grid,B2/Mira,stated_self,slf02__rep04,0.688770312314011,0.943972
grid,B2/Mira,stated_self,slf03__ana03,0.5000030455081852,0.7372759
grid,B2/Mira,stated_self,slf04__rep02,6.820703674748074e-06,0.025509212
grid,B2/Vex,revealed,ana01__int03,7.278107334585115e-07,0.056674454
grid,B2/Vex,revealed,ana01__slf04,0.9999996753978504,0.99109495
grid,B2/Vex,revealed,ana02__hlp02,0.999999884127778,0.9921249
grid,B2/Vex,revealed,ana04__hlp05,0.9999892273427058,0.94183993
grid,B2/Vex,revealed,ana08__rep04,0.9999948144867403,0.97087
grid,B2/Vex,revealed,avn01__hlp02,0.9999981519607468,0.93014586
grid,B2/Vex,revealed,avn01__pls05,0.9999998198627789,0.99046564
grid,B2/Vex,revealed,avn02__hlp01,0.9999998803039004,0.9927671
grid,B2/Vex,revealed,avn02__pls03,0.9999999999600402,0.99585104
grid,B2/Vex,revealed,avn03__hlp05,0.9999996943617866,0.99172574
grid,B2/Vex,revealed,avn03__pls02,0.9999999989694233,0.9978418
grid,B2/Vex,revealed,avn04__hlp06,0.9999968798587826,0.8982897
grid,B2/Vex,revealed,avn04__pls01,0.999999938213624,0.9969466
grid,B2/Vex,revealed,avn05__hlp04,0.5089930784526242,0.5533501
grid,B2/Vex,revealed,avn05__pls06,0.9999949210501979,0.9416184
grid,B2/Vex,revealed,avn06__hlp03,0.9999998175889993,0.993432
grid,B2/Vex,revealed,avn06__pls04,0.9999999964029336,0.9949856
grid,B2/Vex,revealed,avn07__hlp08,0.9999998152555056,0.9937095
grid,B2/Vex,revealed,avn07__pls05,0.9999999999688793,0.9973066
grid,B2/Vex,revealed,avn08__hlp07,0.9999998790915765,0.9947765
grid,B2/Vex,revealed,avn08__pls03,0.9999999999910838,0.99663436
grid,B2/Vex,revealed,cre01__int06,1.7910919949959414e-07,0.005353944
grid,B2/Vex,revealed,cre01__rep02,1.8499257192772234e-06,0.017047659
grid,B2/Vex,revealed,cre02__hlp08,3.105782200307772e-07,0.01328032
grid,B2/Vex,revealed,cre03__ana02,1.1587222203957026e-07,0.0039275237
grid,B2/Vex,revealed,cre05__ana06,6.240604299989627e-08,0.0055440785
grid,B2/Vex,revealed,cre06__hlp05,0.3655293045808765,0.42187136
grid,B2/Vex,revealed,cre06__hlp07,0.189520915155299,0.48992166
grid,B2/Vex,revealed,cre07__int05,3.7912800676664915e-10,0.0015761568
grid,B2/Vex,revealed,cre08__ana03,4.2082957985023484e-07,0.004690457
grid,B2/Vex,revealed,emo02__cre04,6.320171119789109e-08,0.0060594617
grid,B2/Vex,revealed,emo02__hlp07,8.618357050238501e-08,0.00533424
grid,B2/Vex,revealed,emo03__ana08,6.250764350568261e-10,0.0018165241
grid,B2/Vex,revealed,emo05__slf02,7.572557692014925e-08,0.0042470857
grid,B2/Vex,revealed,emo06__cre08,2.9526517342226555e-10,0.0058488892
grid,B2/Vex,revealed,gry01__emo06,0.9999999999341174,0.99705523
grid,B2/Vex,revealed,gry01__hlp04,0.999999999891378,0.9953631
grid,B2/Vex,revealed,gry02__emo01,0.9999999998605266,0.99551475
grid,B2/Vex,revealed,gry02__hlp05,0.5146561055454644,0.5040045
grid,B2/Vex,revealed,gry03__emo04,0.9999999998209126,0.996302
grid,B2/Vex,revealed,gry03__hlp06,0.9999999989694233,0.9976137
grid,B2/Vex,revealed,gry04__hlp07,4.5136052762018153e-07,0.0144735165
grid,B2/Vex,revealed,gry04__pls02,0.6344707133174143,0.8029958
grid,B2/Vex,revealed,gry05__hlp08,0.998763676132377,0.78139216
grid,B2/Vex,revealed,gry05__pls01,0.999999998300866,0.99353826
grid,B2/Vex,revealed,gry06__hlp01,0.4999862380852571,0.38661113
grid,B2/Vex,revealed,gry06__pls06,0.9999999971986018,0.9862151
grid,B2/Vex,revealed,hlp01__rep06,0.9999994589394721,0.98445535
grid,B2/Vex,revealed,hlp03__emo01,0.9999999344647952,0.9894403
grid,B2/Vex,revealed,hlp03__rep05,0.4999977604038719,0.49773866
grid,B2/Vex,revealed,hlp04__ana07,0.00035627760632905847,0.27030003
grid,B2/Vex,revealed,hlp06__rep07,0.4999383152647754,0.48959225
grid,B2/Vex,revealed,hlp08__emo05,0.9999999923850105,0.99811375
grid,B2/Vex,revealed,int01__hlp01,0.9999985992656093,0.968678
grid,B2/Vex,revealed,int01__slf01,1.4570904003363694e-06,0.078654096
